	name	cat	situation	title	response	word	city
845	鄭孟洳	財經	結案	建請青年局重新擬定青創投資目標與預期效益。		['建請', '青年局', '擬定', '青創', '投資', '目標', '預期', '效益']	高雄市
846	鄭孟洳	財經	結案	青年局應針對就業與就學青年擬定政策。		['青年局', '針對', '就業', '就學', '青年', '擬定', '政策']	高雄市
847	鄭孟洳	財經	結案	研擬鐵路地下化周邊商圈活化方案。		['研擬', '鐵路', '地下化', '周邊', '商圈', '活化', '方案']	高雄市
848	邱俊憲	財經	結案	建請市府財政局協助相關局處，於2020年正式提出市政府在捷運建設沿線TOD開發可行性計畫書。		['建請', '市府', '財政局', '協助', '相關', '局處', '正式', '提出', '市政府', '捷運', '建設', '沿線', 'TOD', '開發', '可行性', '計畫書']	高雄市
849	邱俊憲	財經	結案	建請市府針對北漂青年數量應有科學統計以利後續政策之規劃與執行。		['建請', '市府', '針對', '北漂', '青年', '數量', '科學', '統計', '以利', '後續', '政策', '規劃', '執行']	高雄市
850	邱俊憲	財經	結案	建請市府具體提出愛情產業鏈規劃與具體效益。		['建請', '市府', '具體', '提出', '愛情', '產業鏈', '規劃', '具體', '效益']	高雄市
851	邱俊憲	財經	結案	建請市府具體提出愛情摩天輪完整招商計畫。		['建請', '市府', '具體', '提出', '愛情', '摩天輪', '完整', '招商', '計畫']	高雄市
852	鍾易仲	財經	結案	都發局等農地工廠權責機關，應注意立法院《工廠管理輔導法》通過後，對本市涉法廠商主動提供必要之協助。		['都發局', '農地', '工廠', '權責', '機關', '注意', '立法院', '工廠', '管理', '輔導', '通過', '涉法', '廠商', '主動', '提供', '必要', '協助']	高雄市
853	宋立彬	財經	結案	彌陀區公有市場重新規劃更新。		['彌陀區', '公有', '市場', '規劃', '更新']	高雄市
854	陳玫娟	財經	結案	建議摩天輪選址將蓮池潭周邊納入考量。		['建議', '摩天輪', '選址', '蓮池潭', '周邊', '納入', '考量']	高雄市
855	陳玫娟	財經	結案	果貿市場空間活化及整理。		['果貿', '市場', '空間', '活化', '整理']	高雄市
856	陳玫娟	財經	結案	華夏路旁灣市2BOT案請監督廠商儘速開工。		['華夏路', '灣市', '2BOT', '監督', '廠商', '開工']	高雄市
857	陳玫娟	財經	結案	請檢討舊左營國中開發過去無法標出的原因，以促成本開發案成立。		['檢討', '左營', '國中', '開發', '標出', '原因', '促成', '開發案', '成立']	高雄市
858	邱俊憲	財經	結案	建請市府提供韓市長新興施政相關計畫內與預算編列情況，以利檢視是否符合市長相關承諾與政策主張。		['建請', '市府', '提供', '市長', '新興', '施政', '相關', '計畫', '預算', '編列', '情況', '以利', '檢視', '符合', '市長', '相關', '承諾', '政策', '主張']	高雄市
859	林智鴻	財經	結案	建請貴府改善高雄招商網相關缺失，以提高外資來本市投資意願。		['建請', '改善', '高雄', '招商網', '相關', '缺失', '提高', '外資', '投資', '意願']	高雄市
860	陳玫娟	財經	結案	實現市長所提北漂青年返鄉政見，加強媒合工作機會。		['實現', '市長', '北漂', '青年', '返鄉', '政見', '加強', '媒合', '工作', '機會']	高雄市
861	簡煥宗	財經	結案	針對「青年創業基金」經費，建請青年局逐年籌措預算到位。		['針對', '青年', '創業', '基金', '經費', '建請', '青年局', '籌措', '預算', '到位']	高雄市
862	簡煥宗	財經	結案	建請審慎評估「愛情摩天輪暨複合商業開發案」。		['建請', '審慎', '評估', '愛情', '摩天輪', '複合', '商業', '開發案']	高雄市
863	黃捷	財經	結案	群聚違章工廠轉型工業區前，預先規劃「消防專用道路」、「消防栓」等基礎消防設施，以完備消防救災之需求。		['群聚', '違章', '工廠', '轉型', '工業區', '規劃', '消防', '專用', '道路', '消防栓', '基礎', '消防', '設施', '完備', '消防', '救災', '需求']	高雄市
864	黃捷	財經	結案	建請高雄市政府青年局評估鳳山區黃埔新村納入青年創業基地，並與文化局協調其可行性。		['建請', '高雄市', '政府', '青年局', '評估', '鳳山區', '黃埔', '新村', '納入', '青年', '創業', '基地', '文化局', '協調', '可行性']	高雄市
865	黃捷	財經	結案	建請高雄市政府青年局制訂青年事務委員會徵選辦法，藉以加速青年參與公共事務的活化，並帶動高雄青年發展。		['建請', '高雄市', '政府', '青年局', '制訂', '青年', '事務', '委員會', '徵選', '辦法', '藉以', '加速', '青年', '參與', '公共', '事務', '活化', '帶動', '高雄', '青年', '發展']	高雄市
866	陳致中	財經	結案	青年局網站問答回覆機制應更即時、透明，並仿造行政院「公共政策網路參與平臺」模式，建構本市「青年政策網路參與平臺」。		['青年局', '網站', '問答', '回覆', '機制', '即時', '透明', '仿造', '行政院', '公共', '政策', '網路', '參與', '平臺', '模式', '建構', '青年', '政策', '網路', '參與', '平臺']	高雄市
867	黃秋媖	財經	結案	建請規劃捷運岡山火車站前綜合商場及停車規劃。		['建請', '規劃', '捷運', '岡山', '火車站', '綜合', '商場', '停車', '規劃']	高雄市
868	黃秋媖	財經	結案	建請調查高雄所有公私有市場建築物使用年限問題。		['建請', '調查', '高雄', '公私有', '市場', '建築物', '使用', '年限', '問題']	高雄市
869	何權峰	財經	結案	結合在地文化與特色，振興舊有商圈。		['結合', '在地', '文化', '特色', '振興', '舊有', '商圈']	高雄市
870	何權峰	財經	結案	愛情摩天輪興建應作完整之效益評估。		['愛情', '摩天輪', '興建', '完整', '效益', '評估']	高雄市
871	鄭安秝	財經	結案	建議市府能在”鳳山兵仔市”協調出青年創業的基地，讓這個有百年歷史的市場再活絡起來。 		['建議', '市府', '鳳山', '兵仔市', '協調出', '青年', '創業', '基地', '歷史', '市場', '活絡', '起來']	高雄市
872	郭建盟	財經	結案	高雄市庫捉襟見肘，盼市府嚴守《財政紀律法》落實（一）投入1億元以上的政策及建設應主動公佈財源（二）按季公佈「一年期短債」、「納入集中支付之現金償債金額」（三）公告109年各項施政建設之成本分析及效益評估（四）公告「中長期平衡預算計畫」，長保財政巨輪持續運轉。		['高雄市庫', '捉襟見肘', '市府', '嚴守', '財政', '紀律', '落實', '（一）', '投入', '1億', '以上', '政策', '建設', '主動', '公佈', '財源', '（二）', '公佈', '一年期', '短債', '納入', '集中', '支付', '現金', '償債', '金額', '（三）', '公告', '109年', '施政', '建設', '成本', '分析', '效益', '評估', '（四）', '公告', '中長期', '平衡', '預算', '計畫', '財政', '巨輪', '持續', '運轉']	高雄市
873	郭建盟	財經	結案	高雄服務業難賺，籲請高市府將「發展四大場館經濟」列為新成立之「工商發展投資策進會」法定業務，讓高雄經濟與四大場館併聯發展，帶動服務業朝高質化翻轉。		['高雄', '服務業', '籲請', '高市府', '發展', '場館', '經濟', '列為', '成立', '工商', '發展', '投資', '策進會', '法定', '業務', '高雄', '經濟', '場館', '併聯', '發展', '帶動', '服務業', '高質化', '翻轉']	高雄市
874	鄭孟洳	財經	結案	配合仁武產業園區的發展，建請研擬專業人才培育計畫。		['配合', '仁武', '產業園區', '發展', '建請', '研擬', '專業', '人才', '培育', '計畫']	高雄市
875	邱俊憲	財經	結案	建請市府具體研析青年創業基金所需籌措金額為何，方能滿足協助本市青年創業之需求，以將相關預算效益最大化。		['建請', '市府', '具體', '研析', '青年', '創業', '基金', '籌措', '金額', '滿足', '協助', '青年', '創業', '需求', '相關', '預算', '效益', '最大化']	高雄市
876	邱俊憲	財經	結案	建請市府提出有效改善北漂狀況之具體政策。		['建請', '市府', '提出', '有效', '改善', '北漂', '狀況', '具體', '政策']	高雄市
877	邱俊憲	財經	結案	建請市府加速仁武產業園區開闢工作，並妥適處置相關徵收與安置問題。		['建請', '市府', '加速', '仁武', '產業', '園區', '開闢', '工作', '妥適', '處置', '相關', '徵收', '安置', '問題']	高雄市
878	康裕成	財經	結案	請研議青年局青年創業業務應納入企業接班轉型，協助青年瞭解企業老化問題，並媒合青年參與企業創新與轉型。		['研議', '青年局', '青年', '創業', '業務', '納入', '企業', '接班', '轉型', '協助', '青年', '瞭解', '企業', '老化', '問題', '媒合', '青年', '參與', '企業', '創新', '轉型']	高雄市
879	康裕成	財經	結案	請研議青年局建立青年創業發展基金的監督機制，並於網站主動公布運用情形及投資補助對象。		['研議', '青年局', '建立', '青年', '創業', '發展', '基金', '監督', '機制', '網站', '主動', '公布', '運用', '情形', '投資', '補助', '對象']	高雄市
880	林于凱	財經	結案	建請建立農地工廠災害即時通報系統。		['建請', '建立', '農地', '工廠', '災害', '通報', '系統']	高雄市
881	高閔琳	財經	結案	請市府青年局實際調查高雄北漂青年之人口總數與青年就/創業需求，以利分析研究並修正既有相關青年政策。		['市府', '青年局', '實際', '調查', '高雄', '北漂', '青年', '人口', '總數', '青年', '創業', '需求', '以利', '分析', '研究', '修正', '既有', '相關', '青年', '政策']	高雄市
882	高閔琳	財經	結案	請財政局、主計處及青年局檢討「青創基金預算編列不足」問題，以有效落實韓國瑜市長「青創基金100億」之政策。		['財政局', '主計處', '青年局', '檢討', '青創', '基金', '預算', '編列', '不足', '問題', '有效', '落實', '韓國瑜', '市長', '青創', '基金', '100億', '政策']	高雄市
883	高閔琳	財經	結案	請經發局檢討「高雄幣多多」近四個月之執行績效。		['經發局', '檢討', '高雄幣', '多多', '執行', '績效']	高雄市
884	高閔琳	財經	結案	建請青年局進行「青年創業基金」個案投資之高雄市政府佔股比例及風險評估之分析研究報告。		['建請', '青年局', '進行', '青年', '創業', '基金', '個案', '投資', '高雄市', '政府', '佔股', '比例', '風險', '評估', '分析', '研究', '報告']	高雄市
885	高閔琳	財經	結案	請青年局檢討「青年創業基金」市府預算編列不足及民間募資成效太差問題。		['青年局', '檢討', '青年', '創業', '基金', '市府', '預算', '編列', '不足', '民間', '募資', '成效', '問題']	高雄市
886	高閔琳	財經	結案	建請經發局研擬臨時工廠或違章工廠輔導單一雙口。		['建請', '經發局', '研擬', '工廠', '違章', '工廠', '輔導', '單一', '雙口']	高雄市
887	鄭光峰	教育	結案	增加公立幼稚園的名額，減少民眾負擔。		['增加', '公立', '幼稚園', '名額', '減少', '民眾', '負擔']	高雄市
888	陳若翠	教育	結案	請市府持續擴大落實照顧弱勢家庭學生發放安心餐食券政策。 		['市府', '持續', '擴大', '落實', '照顧', '弱勢', '家庭', '學生', '發放', '安心', '餐食券', '政策']	高雄市
889	陳若翠	教育	結案	建議應該開放國小檢查視力的對象到國中各年級學生，加強校園保健視力的工作。		['建議', '開放', '國小', '檢查', '視力', '對象', '國中', '年級', '學生', '加強', '校園', '保健', '視力', '工作']	高雄市
890	陳若翠	教育	結案	建議教育局重視加強「兒少網路安全」的防護機制及校園安全問題。 		['建議', '教育局', '重視', '加強', '兒少', '網路', '安全', '防護', '機制', '校園', '安全', '問題']	高雄市
891	陳若翠	教育	結案	建議與高雄師範大學合作設立綜合社區市民運動中心，成為首座社區運動園區。		['建議', '高雄', '師範', '大學', '合作', '設立', '綜合', '社區', '市民', '運動', '中心', '成為', '社區', '運動', '園區']	高雄市
892	陳麗娜	教育	結案	建請研擬開放本市小港區居民持身分證件,免費入園紅毛港文化園區。		['建請', '研擬', '開放', '小港區', '居民', '身分', '證件', '免費', '入園', '紅毛港', '文化', '園區']	高雄市
893	陳麗娜	教育	結案	規劃設置小港國民運動中心，以提倡全民運動，希將該區之運動人口特性、地區性及民意需求納入整體規劃設計，以期建置在地特色之運動中心。		['規劃', '設置', '小港', '國民', '運動', '中心', '提倡', '全民', '運動', '運動', '人口', '特性', '地區性', '民意', '需求', '納入', '整體', '規劃', '設計', '以期', '建置', '在地', '特色', '運動', '中心']	高雄市
894	曾俊傑	教育	結案	中小學總量管制學校，導致備取生及轉學生無法就讀窘境，建請研議。		['中小學', '總量', '管制', '學校', '導致', '備取生', '轉學生', '就讀', '窘境', '建請', '研議']	高雄市
895	曾麗燕	教育	結案	建議文化局增加圖書館購書預算及增加原文書籍的購置。		['建議', '文化局', '增加', '圖書館', '預算', '增加', '原文', '書籍', '購置']	高雄市
896	李眉蓁	教育	結案	建請高雄市新聞局成立假新聞澄清專區，澄清謠言並且補充真實新聞內容。		['建請', '高雄市', '新聞局', '成立', '新聞', '澄清', '專區', '澄清', '謠言', '並且', '補充', '真實', '新聞', '內容']	高雄市
897	李雅芬	教育	結案	建議將中山國小舊址改建為日間照顧中心。		['建議', '中山', '國小', '舊址', '改建為', '照顧', '中心']	高雄市
898	李雅芬	教育	結案	有效運用閒置資源，解決左楠民眾停車困擾!		['有效', '運用', '閒置', '資源', '解決', '左楠', '民眾', '停車', '困擾']	高雄市
899	蔡武宏	教育	結案	國際商工學校經營管理出現問題，學生人數大減，不思改善，竟將校地出租，當起二房東，請及早訂定退場輔導機制，協助處理善後。		['國際', '商工', '學校', '經營', '管理', '出現', '問題', '學生', '人數', '大減', '改善', '校地', '出租', '房東', '訂定', '退場', '輔導', '機制', '協助', '處理', '善後']	高雄市
900	蔡武宏	教育	結案	教育局成立春暉小組輔導濫用藥物學生，惟未適時將涉毒學生情資通報警方，以防制校園毒品問題蔓延，應請改善，以提升校園毒品防制成效。		['教育局', '成立', '春暉', '小組', '輔導', '濫用', '藥物', '學生', '涉毒', '學生', '情資', '通報', '警方', '防制', '校園', '毒品', '問題', '蔓延', '改善', '提升', '校園', '毒品', '防制', '成效']	高雄市
901	蔡武宏	教育	結案	為維護師生上課安全，教育局辦理校舍耐震補強案件、老舊校舍拆除及興建教學大樓，應請加強施工管理及品質管理，以提供安全舒適之教學環境，並保障師生安全。		['維護', '師生', '上課', '安全', '教育局', '辦理', '校舍', '耐震', '補強', '案件', '老舊', '校舍', '拆除', '興建', '教學', '大樓', '加強', '施工', '管理', '品質', '管理', '提供', '安全', '舒適', '教學', '環境', '保障', '師生', '安全']	高雄市
902	蔡武宏	教育	結案	請高雄廣播電臺加強製播健康資訊相關節目，邀請專業醫護人員講解相關疾病及防治之道。		['高雄', '廣播', '電臺', '加強', '製播', '健康', '資訊', '相關', '節目', '邀請', '專業', '醫護', '人員', '講解', '相關', '疾病', '防治']	高雄市
903	蔡武宏	教育	結案	推動雙語教育，應落實資源均衡原則，城鄉同等發展。		['推動', '雙語', '教育', '落實', '資源', '均衡', '原則', '城鄉', '同等', '發展']	高雄市
904	蔡武宏	教育	結案	為建構本市為友善教育環境，落實幼兒教育，請增設公立幼兒園及非營利幼兒園，並強化師資及課程內容。		['建構', '友善', '教育', '環境', '落實', '幼兒', '教育', '增設', '公立', '幼兒園', '營利', '幼兒園', '強化', '師資', '課程', '內容']	高雄市
905	林于凱	教育	結案	高雄市三民區河堤國小-河堤書齋教室冷氣空調設備裝設。		['高雄市', '三民區', '河堤', '國小', '河堤', '書齋', '教室', '冷氣', '空調', '設備', '裝設']	高雄市
906	李柏毅	教育	結案	校園雙機設置標準。		['校園', '雙機', '設置', '標準']	高雄市
907	李柏毅	教育	結案	準公托收費標準化。		['公托', '收費', '標準化']	高雄市
908	鄭孟洳	教育	結案	建請落實本市幼兒園加入準公共化評鑑之準則，並積極協助輔導私立幼兒園加入準公共化幼兒園。		['建請', '落實', '幼兒園', '加入', '準公共化', '評鑑', '準則', '積極', '協助', '輔導', '私立', '幼兒園', '加入', '準公共化', '幼兒園']	高雄市
909	鄭孟洳	教育	結案	加快校園雙機裝設落實進度與研擬安裝優先順序標準。		['加快', '校園', '雙機', '裝設', '落實', '進度', '研擬', '安裝', '優先', '順序', '標準']	高雄市
910	黃香菽	教育	結案	建請市府於三民區建設電競場域與選手培訓中心。		['建請', '市府', '三民區', '建設', '電競', '場域', '選手', '培訓', '中心']	高雄市
911	吳益政	教育	結案	建請改善校園團膳品質、減少剩食案、提昇高雄飲食文化案。		['建請', '改善', '校園', '團膳', '品質', '減少', '剩食案', '提昇', '高雄', '飲食', '文化']	高雄市
912	陳致中	教育	結案	為重視幼兒教育品質，對於辦理幼教科系學生實地實習之學校，教育局應本於主管機關之責予以監督與宣導，以保障幼教生實習權益並確保幼教師專業能力與素質之養成。		['重視', '幼兒', '教育', '品質', '對於', '辦理', '幼教', '科系', '學生', '實習', '學校', '教育局', '本於', '主管', '機關', '監督', '宣導', '保障', '幼教生', '實習', '權益', '確保', '幼教師', '專業', '能力', '素質', '養成']	高雄市
913	邱于軒	教育	結案	修正高雄市政府文化局表演藝術類活動補助作業要點。		['修正', '高雄市', '政府', '文化局', '表演', '藝術類', '活動', '補助', '作業', '要點']	高雄市
914	邱于軒	教育	結案	建請重視在地文化資產，研擬鳳鼻頭遺址相關計畫案。		['建請', '重視', '在地', '文化', '資產', '研擬', '鳳鼻頭', '遺址', '相關', '計畫案']	高雄市
915	邱于軒	教育	結案	建請協助林園區港埔國小校園轉型，將隔音牆及司令台汰換研擬校地環境綜合改善計畫。		['建請', '協助', '林園區', '港埔', '國小', '校園', '轉型', '隔音牆', '司令台', '汰換', '研擬', '校地', '環境', '綜合', '改善', '計畫']	高雄市
916	朱信強	教育	結案	建請文化局研提「滇緬義胞來台五十五週年，地方文化和環境發展史調查」計畫。		['建請', '文化局', '研提', '滇緬', '義胞', '五十五', '地方', '文化', '環境', '發展史', '調查', '計畫']	高雄市
917	陳善慧	教育	結案	建請文中1足球場納入規劃多功能活動中心案。		['建請', '文中', '足球場', '納入', '規劃', '多功能', '活動', '中心']	高雄市
918	邱于軒	教育	結案	建請高雄市政府協助林園區汕尾國小推動海洋運動推廣教育計畫，研擬相關風帆運動發展並結合特方特色，帶動特色漁村觀光轉型案。		['建請', '高雄市', '政府', '協助', '林園區', '汕尾', '國小', '推動', '海洋', '運動', '推廣', '教育', '計畫', '研擬', '相關', '風帆', '運動', '發展', '結合', '特方', '特色', '帶動', '特色', '漁村', '觀光', '轉型']	高雄市
919	陳玫娟	教育	結案	加速設置公幼，讓年輕人生得起、養得下去。		['設置', '公幼', '年輕人', '生得起', '下去']	高雄市
920	陳玫娟	教育	結案	左營區、楠梓區建設國民運動中心。		['左營區', '楠梓區', '建設', '國民', '運動', '中心']	高雄市
921	陳玫娟	教育	結案	塑造雙語教育環境(國際村)。		['塑造', '雙語', '教育', '環境', '國際村']	高雄市
922	邱俊憲	教育	二讀不通過	建請高雄市議會成立「性別平等權益保障」監督小組，讓所有性別在高雄都能享有同樣的人權保障，提升公民的性別意識，創造性別友善環境。		['建請', '高雄', '市議會', '成立', '性別', '平等', '權益', '保障', '監督', '小組', '性別', '高雄', '享有', '同樣', '人權', '保障', '提升', '公民', '性別', '意識', '創造', '性別', '友善', '環境']	高雄市
923	林智鴻	教育	結案	建請貴府儘速完成鳳山區鳳翔國中二期校舍新建工程。		['建請', '完成', '鳳山區', '鳳翔', '國中', '校舍', '新建', '工程']	高雄市
924	林智鴻	教育	結案	建請貴府儘速改善高雄協拍中心網站，以加強本市城市行銷。		['建請', '改善', '高雄', '協拍', '中心', '網站', '加強', '城市', '行銷']	高雄市
925	林智鴻	教育	結案	建請貴府儘速完成高雄市國際游泳池各項設備之修繕與優化，以持續提升本市水上運動之競爭力。		['建請', '完成', '高雄市', '國際', '游泳池', '設備', '修繕', '優化', '持續', '提升', '運動', '競爭力']	高雄市
926	陳麗娜	教育	結案	研議本市公轄慢速壘球場開放夜間供民眾租借。		['研議', '公轄', '慢速', '壘球場', '開放', '民眾', '租借']	高雄市
927	朱信強	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
928	林義迪	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
929	宋立彬	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
930	李眉蓁	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
931	李雅芬	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
932	吳利成	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
933	蔡金晏	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
934	蔡武宏	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
935	王耀裕	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
936	陳幸富	教育	結案	高雄就學子弟學生助學貸款免息。		['高雄', '就學', '子弟', '學生', '助學', '貸款']	高雄市
937	吳利成	教育	結案	建議學區劃分必須要重新規劃。		['建議', '學區', '劃分', '規劃']	高雄市
938	邱于軒	教育	結案	建請同意增加高雄市立圖書館開館時間及館藏書籍數量案。		['建請', '同意', '增加', '高雄', '市立', '圖書館', '開館', '時間', '館藏', '書籍', '數量']	高雄市
939	簡煥宗	教育	結案	針對國小晨光時間，建議教育局對於事前及授課時應有完整審核機制。		['針對', '國小', '晨光', '時間', '建議', '教育局', '對於', '授課', '完整', '審核', '機制']	高雄市
940	簡煥宗	教育	結案	針對高雄老屋保存，政府應研議相關條例保護。		['針對', '高雄', '老屋', '保存', '政府', '研議', '相關', '條例', '保護']	高雄市
941	簡煥宗	教育	結案	建請維護覆鼎金雙湖公園內杉本音吉、大坪與一、黃慶雲三座古墓，並評估給予文化資產法定身分。		['建請', '維護', '覆鼎金雙湖', '公園', '杉本音吉', '大坪', '黃慶雲', '評估', '給予', '文化', '資產', '法定', '身分']	高雄市
942	簡煥宗	教育	結案	建請積極於旗鼓鹽設置複合式休閒運動中心。		['建請', '積極', '旗鼓鹽', '設置', '複合式', '休閒', '運動', '中心']	高雄市
943	黃香菽	教育	結案	三民區為高雄市人口數第二多的區域，建請於三民區規劃國民運動中心。		['三民區', '高雄市', '人口數', '第二', '區域', '建請', '三民區', '規劃', '國民', '運動', '中心']	高雄市
944	陳若翠	教育	結案	建議教育局以專案補助方式，積極作為協助輔導各有特色學校成立社團。		['建議', '教育局', '補助', '方式', '積極', '作為', '協助', '輔導', '特色', '學校', '成立', '社團']	高雄市
945	黃秋媖	教育	結案	建請將岡山區國軒路旁棒球練習場規劃為可供比賽使用的標準青少棒球場。		['建請', '岡山區', '國軒路', '棒球', '練習場', '規劃為', '比賽', '使用', '標準', '青少棒', '球場']	高雄市
946	黃捷	教育	結案	建請教育局協同社會局盤點高雄各學校適合設置托育家園之閒置空間。		['建請', '教育局', '協同', '社會局', '盤點', '高雄', '學校', '適合', '設置', '托育', '家園', '閒置', '空間']	高雄市
947	黃捷	教育	結案	建請教育局偕同運發局盤點鳳山各學校籃、排球場為風雨球場，並於假日課餘開放。		['建請', '教育局', '偕同', '運發局', '盤點', '鳳山', '學校', '排球場', '風雨', '球場', '開放']	高雄市
948	黃捷	教育	結案	建請教育局調整特教資源班師生比為1:8~1:10。		['建請', '教育局', '調整', '特教', '資源班', '師生比', '1:8', '1:10']	高雄市
949	黃捷	教育	結案	修正「高雄市立高級中等以下學校及幼兒園身心障礙分散式資源班設置要點」第三條。		['修正', '高雄', '市立', '高級', '中等', '以下', '學校', '幼兒園', '身心', '障礙', '分散式', '資源班', '設置', '要點', '第三']	高雄市
950	黃捷	教育	結案	修正「高雄市立國民小學特殊教育班教師及兼任行政職務教師每週授課節數參考表」。		['修正', '高雄', '市立', '國民小學', '特殊', '教育班', '教師', '兼任', '行政', '職務', '教師', '授課', '節數', '參考表']	高雄市
951	黃捷	教育	結案	建請研擬眷村以住代護訪視追蹤制度及考核辦法。		['建請', '研擬', '眷村', '訪視', '追蹤', '制度', '考核', '辦法']	高雄市
952	黃捷	教育	結案	建請重新評估高流招商政策，增進招商進度，並提出招商目標時程。		['建請', '評估', '高流', '政策', '增進', '招商', '進度', '提出', '招商', '目標', '時程']	高雄市
953	黃捷	教育	結案	建請社宅「凱旋青樹」公共藝術費，採用參與式公共藝術計畫，納入市民參與。		['建請', '社宅', '凱旋', '青樹', '公共', '藝術費', '採用', '參與式', '公共', '藝術', '計畫', '納入', '市民', '參與']	高雄市
954	何權峰	教育	結案	持續推動私立幼兒園加入準公共化幼兒園。		['持續', '推動', '私立', '幼兒園', '加入', '公共化', '幼兒園']	高雄市
955	何權峰	教育	結案	力促公立幼兒園增班增園，擴大公共化教保。		['力促', '公立', '幼兒園', '擴大', '公共化', '教保']	高雄市
956	何權峰	教育	結案	爭取職棒第五隊味全龍隊落腳高雄。		['爭取', '職棒', '第五', '味全龍隊', '落腳', '高雄']	高雄市
957	何權峰	教育	結案	力促校園雙機計畫（冷氣機、空氣清淨機）落實。		['力促', '校園', '雙機', '計畫', '冷氣機', '空氣', '清淨機', '落實']	高雄市
958	邱于軒	教育	結案	解散高雄市政府文化局所監督之所有行政法人，回歸公務體制，待相關配套管理規章建立完整後再行討論。		['解散', '高雄市', '政府', '文化局', '監督', '行政', '法人', '回歸', '公務', '體制', '相關', '配套', '管理', '規章', '建立', '完整', '討論']	高雄市
959	郭建盟	教育	結案	防機構兒虐再升級！正當全國托嬰中心加裝監視器之際，建請高市幼兒園比照辦理，另為從業人員訂立「情緒管理SOP」，透過量表察覺自身情緒並紓解壓力，為幼兒安全、教學權益內外增保障。		['機構', '兒虐', '升級', '正當', '托嬰', '中心', '加裝', '監視器', '建請', '高市', '幼兒園', '比照', '辦理', '從業', '人員', '訂立', '情緒', '管理', 'SOP', '透過', '量表', '察覺', '自身', '情緒', '紓解', '壓力', '幼兒', '安全', '教學', '權益', '內外', '保障']	高雄市
960	黃文益	教育	結案	建請高雄市文化局開放中正文化中心、大東文化藝術中心等音樂廳，作為正式音樂比賽用地。		['建請', '高雄市', '文化局', '開放', '中正', '文化', '中心', '大東', '文化', '藝術', '中心', '音樂廳', '作為', '正式', '音樂', '比賽', '用地']	高雄市
961	邱俊憲	教育	結案	針對職棒隊入主澄清湖球場，建請市府應儘速提出具體規劃，以加速球場使用活化與提高市民使用狀況。		['針對', '職棒隊', '入主', '澄清湖', '球場', '建請', '市府', '提出', '具體', '規劃', '加速', '球場', '使用', '活化', '提高', '市民', '使用', '狀況']	高雄市
962	邱俊憲	教育	結案	建請市府具體規劃全面安裝中小學教室冷氣所有相關費用預算來源。		['建請', '市府', '具體', '規劃', '安裝', '中小學', '教室', '冷氣', '相關', '費用', '預算', '來源']	高雄市
963	邱俊憲	教育	結案	建請市府儘速妥適處置鳥松文大用地爭議問題。		['建請', '市府', '妥適', '處置', '鳥松', '文大', '用地', '爭議', '問題']	高雄市
964	林于凱	教育	結案	外部教保單位辦理研習申請政府時數認證簡化。		['外部', '教保', '單位', '辦理', '研習', '申請', '政府', '時數', '認證', '簡化']	高雄市
965	林于凱	教育	結案	建請高雄市立中正技擊館壁球場增加夜間開放時段。		['建請', '高雄', '市立', '中正', '技擊館', '壁球場', '增加', '開放', '時段']	高雄市
966	黃文志	教育	結案	提供完善滑步車運動環境及舉辦比賽。		['提供', '完善', '滑步車', '運動', '環境', '舉辦', '比賽']	高雄市
967	高閔琳	教育	結案	請運發局積極研擬增設北高雄市民休閒運動中心。		['運發局', '積極', '研擬', '增設', '高雄', '市民', '休閒', '運動', '中心']	高雄市
968	高閔琳	教育	結案	建請教育局積極檢討各校「晨光時間」引入校外人士擔任志工之機制與管理；並積極運用媒合本市高等教育在地大學之資源於各校晨光時間。		['建請', '教育局', '積極', '檢討', '晨光', '時間', '引入', '人士', '擔任', '志工', '機制', '管理', '積極', '運用', '媒合', '高等', '教育', '在地', '大學', '資源', '晨光', '時間']	高雄市
969	鄭光峰	教育	結案	提升教學品質，國中小的班級人數降低，降低師生比。		['提升', '教學', '品質', '國中小', '班級', '人數', '降低', '降低', '師生比']	高雄市
970	鄭光峰	農林	結案	通盤檢視小港.漢民沿海路附近社區的大水溝淤塞情形，避免大雨淹水。		['檢視', '小港', '漢民', '沿海路', '附近', '社區', '水溝', '淤塞', '情形', '避免', '大雨', '淹水']	高雄市
