	name	cat	situation	title	response	word	city
864	李柏坊	建設	照案通過。	大溪草厝江產業園區開發進度案，提請審議。		['大溪', '草厝江', '產業', '園區', '開發', '進度案', '提請', '審議']	桃園市
865	李柏坊	民政	照案通過。	"大溪區三元社區發展協會現址，在三元里三元三街傘儲庫市民活動中心興建
完成後，作為圖書館使用，提請審議。"		['大溪區', '三元', '社區', '發展', '協會', '現址', '三元里', '三元三街', '傘儲庫', '市民', '活動', '中心', '興建', '完成', '作為', '圖書館', '使用', '提請', '審議']	桃園市
866	李柏坊	民政	照案通過。	大溪區三元社區發展協會現址，在三元里三元三街傘儲庫市民活動中心興建完成後，作為圖書館使用，提請審議。		['大溪區', '三元', '社區', '發展', '協會', '現址', '三元里', '三元三街', '傘儲庫', '市民', '活動', '中心', '興建', '完成', '作為', '圖書館', '使用', '提請', '審議']	桃園市
867	陳治文	工務	照案通過。	大溪區大鶯路為重型機車、砂石車經常出沒及使用路段，路面已有多處破壞，且近10年來從未全面檢討路面使用狀況、路面使用孜全評估及重新鋪設規劃，請市府評估該路段(大鶯路)道路重新鋪設可行性，提請審議。		['大溪區', '大鶯路', '重型', '機車', '砂石車', '出沒', '使用', '路段', '路面', '破壞', '10', '檢討', '路面', '使用', '狀況', '路面', '使用', '孜全', '評估', '鋪設', '規劃', '市府', '評估', '路段', '大鶯路', '道路', '鋪設', '可行性', '提請', '審議']	桃園市
868	陳治文	工務	照案通過。	大溪區中華路一期工程為前瞻計畫中的一項，多次會勘發現人行道表面嚴重脫皮、排水性能不佳。請市府針對是項工程缺失改善規劃及管制節點實施說明。		['大溪區', '中華路', '工程', '前瞻', '計畫', '會勘', '發現', '人行道', '表面', '嚴重', '脫皮', '排水', '性能', '不佳', '市府', '針對', '工程', '缺失', '改善', '規劃', '管制', '節點', '實施', '說明']	桃園市
869	李柏坊	教育	照案通過。	大溪區仁善國小及員樹林國小空間不足及老舊校舍改建案，提請審議。		['大溪區', '仁善', '國小', '員樹林', '國小', '空間', '不足', '老舊', '校舍', '改建案', '提請', '審議']	桃園市
870	李柏坊	教育	照案通過。	大溪區仁善國小及員樹林國小校舍改建案，提請審議。		['大溪區', '仁善', '國小', '員樹林', '國小', '校舍', '改建案', '提請', '審議']	桃園市
871	陳治文	教育	照案通過。	大溪區及復興區幅員廣闊，其人文、歷史、文化及農業發展等觀光資源豐富。請市府以「宏觀」的角度針對提列區域實施全般整合行銷策略說明，提請審議。		['大溪區', '復興區', '幅員', '廣闊', '人文', '歷史', '文化', '農業', '發展', '觀光', '資源', '豐富', '市府', '宏觀', '角度', '針對', '提列', '區域', '實施', '整合', '行銷', '策略', '說明', '提請', '審議']	桃園市
872	李柏坊	警衛	照案通過。	大溪區台七乙線重型機車頻繁發生車禍改善案，提請審議。		['大溪區', '台七乙線', '重型', '機車', '頻繁', '發生', '車禍', '改善案', '提請', '審議']	桃園市
873	李柏坊	警衛	照審查意見通過。	大溪區台七乙線重型機車頻繁發生車禍改善案，提請審議。		['大溪區', '台七乙線', '重型', '機車', '頻繁', '發生', '車禍', '改善案', '提請', '審議']	桃園市
874	李柏坊	民政	照案通過。	大溪區各里集會所設立情況案。		['大溪區', '集會所', '設立', '情況案']	桃園市
875	李柏坊	教育	照案通過。	大溪區各重要景點夜間經濟推動案，提請審議。		['大溪區', '重要', '景點', '經濟', '推動案', '提請', '審議']	桃園市
876	李柏坊	教育	照案通過。	大溪區各重要景點夜間經濟推動案，提請審議。		['大溪區', '重要', '景點', '經濟', '推動案', '提請', '審議']	桃園市
877	李柏坊	民政	照案通過。	大溪區老人文康活動中心進度案，提請審議。		['大溪區', '老人', '文康', '活動', '中心', '進度案', '提請', '審議']	桃園市
878	李柏坊	工務	照案通過。	大溪區美華公墓道路拓寬加速辦理進度案，提請審議。		['大溪區', '美華', '公墓', '道路', '拓寬', '辦理', '進度案', '提請', '審議']	桃園市
879	李柏坊	工務	照案通過。	大溪區美華公墓道路拓寬加速辦理進度案，提請審議。		['大溪區', '美華', '公墓', '道路', '拓寬', '辦理', '進度案', '提請', '審議']	桃園市
880	簡志偉	工務	照案通過。	大溪區埔頂公園規劃慢跑及自行車專用道以及兒童遊具設施不符相關規定 ，應予以改善。		['大溪區', '埔頂', '公園', '規劃', '慢跑', '自行車', '專用道', '以及', '兒童', '遊具', '設施', '不符', '相關', '規定', '改善']	桃園市
881	陳治文	工務	照案通過。	大溪區埔頂汙水BOT乙案，其中施工計畫範圍新光路銜接新光東路至介壽路部分，該道路市府並未開通使用，其施工圖說與現況不符，請市府查明後說明，提請審議。		['大溪區', '埔頂', '汙水', 'BOT', '乙案', '其中', '施工', '計畫', '範圍', '新光路', '銜接', '新光東路', '介壽路', '道路', '市府', '開通', '使用', '施工', '圖說', '現況', '不符', '市府', '查明', '說明', '提請', '審議']	桃園市
882	陳治文	民政	照案通過。	大溪區現有的活動中弖多數老舊且空間不足，建請公所針對各里活動中弖（永福、田弖與一弖、一德、義和、興和與福仁、仁美、仁義、僑愛瑞源、員林、三元）的分別規劃改善。		['大溪區', '現有', '活動', '中弖', '老舊', '空間', '不足', '建請', '公所', '針對', '活動', '中弖', '永福', '田弖', '一弖', '一德', '義和', '興和', '福仁', '仁美', '仁義', '僑愛', '瑞源', '員林', '三元', '規劃', '改善']	桃園市
883	李柏坊	民政	照案通過。	大溪區部分戶數較多的里，應規劃辦理分里作業案，提請審議。		['大溪區', '戶數', '較多', '規劃', '辦理', '分里', '作業', '提請', '審議']	桃園市
884	李柏坊	教育	照案通過。	大溪區新峰里柴燒中弖變成陶藝教學地點案。		['大溪區', '新峰里', '柴燒', '中弖', '變成', '陶藝', '教學', '地點']	桃園市
885	李柏坊	工務	照案通過。	大溪區電纜地下化。		['大溪區', '電纜', '地下化']	桃園市
886	李柏坊	民政	照案通過。	大溪區僑愛社區活動中心增設電梯，無障礙空間案，提請審議。		['大溪區', '僑愛', '社區', '活動', '中心', '增設', '電梯', '障礙', '空間', '提請', '審議']	桃園市
887	李柏坊	教育	照案通過。	大溪第二座景觀電梯案。		['大溪', '第二', '景觀', '電梯']	桃園市
888	李柏坊	建設	照案通過。	大溪復興區函速鋪設自來水管線案。		['大溪', '復興區', '鋪設', '自來水', '管線']	桃園市
889	李柏坊	教育	照案通過。	大溪無圍牆木藝生態博物館整體規劃推動案，提請審議。		['大溪', '圍牆', '木藝', '生態', '博物館', '整體', '規劃', '推動案', '提請', '審議']	桃園市
890	李柏坊	教育	照案通過。	大溪無圍牆木藝生態博物館整體規劃推動案，提請審議。		['大溪', '圍牆', '木藝', '生態', '博物館', '整體', '規劃', '推動案', '提請', '審議']	桃園市
891	李柏坊	建設	照案通過。	大溪傳統市場內部應隨同外部一貣更新。		['大溪', '傳統', '市場', '內部', '隨同', '外部', '更新']	桃園市
892	李柏坊	工務	照案通過。	大漢溪河濱道路整治進度案，提請審議。		['大漢溪', '河濱', '道路', '整治', '進度案', '提請', '審議']	桃園市
893	李柏坊	工務	照案通過。	大漢溪河濱道路整治進度案，提請審議。		['大漢溪', '河濱', '道路', '整治', '進度案', '提請', '審議']	桃園市
894	陳治文	工務	照案通過。	大漢溪順水左岸道路如何和大溪—八德第二交流道做連結搭配？請說明。		['大漢溪', '順水', '左岸', '道路', '大溪', '八德', '第二', '交流道', '連結', '搭配', '說明']	桃園市
895	李柏坊	民政	照案通過。	大漢溪經濟藍海概念，建構桃園都會公園，成立高灘地管理處。		['大漢溪', '經濟', '藍海', '概念', '建構', '桃園', '都會', '公園', '成立', '高灘地', '管理處']	桃園市
896	李柏坊	工務	照案通過。	大漢溪整治計畫與大嵙崁水與綠國際休憩園區推動案，提請審議。		['大漢溪', '整治', '計畫', '大嵙崁', '國際', '休憩', '園區', '推動案', '提請', '審議']	桃園市
897	李柏坊	工務	照案通過。	大漢溪整治計畫與大嵙崁水與綠國際休憩園區推動案，提請審議。		['大漢溪', '整治', '計畫', '大嵙崁', '國際', '休憩', '園區', '推動案', '提請', '審議']	桃園市
898	李柏坊	工務	照案通過。	大漢溪藍海計畫－溪州至三坑自然生態公園景觀跨橋案。		['大漢溪', '藍海', '計畫', '溪州', '三坑', '自然', '生態', '公園', '景觀']	桃園市
899	李光達	教育	照案通過。	大檜溪市民活動中心之地下室於106年裝潢增設了人文咖啡館，市長出席參與開幕式，承諾托兒所重新改裝並予電梯更新目標，目前面臨托兒所改裝及電梯更新經費上之短絀，應補足經費儘速更換。		['大檜溪', '市民', '活動', '中心', '地下室', '裝潢', '增設', '人文', '咖啡館', '市長', '出席', '參與', '開幕式', '承諾', '托兒所', '改裝', '電梯', '更新', '目標', '面臨', '托兒所', '改裝', '電梯', '更新', '經費', '短絀', '補足', '經費', '更換']	桃園市
900	陳治文	工務	照案通過。	大鶯豐德交流道目前進度如何？是否可在109年初即可通過可行性研究接續辦理後續規劃設計？請說明。		['大鶯', '豐德', '交流道', '進度', '如何', '109年', '通過', '可行性', '研究', '接續', '辦理', '後續', '規劃', '設計', '說明']	桃園市
901	陳治文	教育	照案通過。	山豬湖建議設立露營區，請研議評估可行性。山豬湖做景觀跨橋至中庄調整池，進度說明。		['山豬湖', '建議', '設立', '露營區', '研議', '評估', '可行性', '山豬湖', '景觀', '中庄', '調整池', '進度', '說明']	桃園市
902	李柏坊	工務	照案通過。	山豬湖露營區相關配套及跨河步道至中庄調整池計畫進度。		['山豬湖', '露營區', '相關', '配套', '跨河', '步道', '中庄', '調整池', '計畫', '進度']	桃園市
903	李柏坊	財政	照案通過。	中央統籌分配款及一般性補助款與其他直轄市落差案，提請審議。		['中央', '統籌', '分配款', '一般性', '補助款', '直轄市', '落差案', '提請', '審議']	桃園市
904	梁為超	教育	照案通過。	中平國小設立公幼案。		['中平', '國小', '設立', '公幼']	桃園市
905	李柏坊	教育	照案通過。	中正公園再升級案。		['中正', '公園', '升級']	桃園市
906	呂淑真	民政	照案通過。	中華電亯閒置土地開發執行進度說明。		['中華', '電亯', '閒置', '土地', '開發', '執行', '進度', '說明']	桃園市
907	黃婉如	建設	照案通過。	"中路重劃區人口增加後，造成鄰近社區(桃園區忠二路198巷)自來水不足，
建請重新設置規劃自來水管線，使市民皆有水可用，提請審議。"		['中路', '重劃區', '人口', '增加', '造成', '鄰近', '社區', '桃園區', '忠二路', '198巷', '自來水', '不足', '建請', '設置', '規劃', '自來水', '管線', '市民', '提請', '審議']	桃園市
908	梁為超	民政	照案通過。	"中壢戶政事務所有進駐地政人員協助收件，但因宣導不足民眾都不曉得，也
無專屬辦公場域可供進駐人員使用，提請審議。"		['中壢', '戶政', '事務所', '進駐', '地政', '人員', '協助', '收件', '宣導', '不足', '民眾', '曉得', '\n無', '專屬', '辦公', '場域', '進駐', '人員', '使用', '提請', '審議']	桃園市
909	梁為超	工務	照案通過。	中壢火車站(中正路)周圍機車停車格規劃，提請審議。		['中壢', '火車站', '中正路', '周圍', '機車', '停車格', '規劃', '提請', '審議']	桃園市
910	彭俊豪	工務	照案通過。	中壢休息區聯外道路拓建案進度落後，建請市府追蹤進度，儘速施作。		['中壢', '休息區', '聯外', '道路', '拓建案', '進度', '落後', '建請', '市府', '追蹤', '進度', '施作']	桃園市
911	徐景文	工務	照案通過。	中壢區大崙地區圓光路銜接至永園路之新建道路施作，提請審議。		['中壢區', '大崙', '地區', '圓光路', '銜接', '永園路', '新建', '道路', '施作', '提請', '審議']	桃園市
912	彭俊豪	工務	照案通過。	中壢區山錦路道路狹小，請市府研議將兩側水利溝加蓋，增加道路路幅空間\n，提升交通安全，提請審議。		['中壢區', '山錦路', '道路', '狹小', '市府', '研議', '水利溝', '加蓋', '增加', '道路', '路幅', '空間', '\\n', '提升', '交通安全', '提請', '審議']	桃園市
913	彭俊豪	工務	照案通過。	中壢區中山東路三段230巷至龍慈路拓寬一案，建議市府儘速推動，打通交\n通任督二脈，提請審議。		['中壢區', '中山東路', '三段', '230巷', '龍慈路', '拓寬', '建議', '市府', '推動', '打通', '\\n', '任督二脈', '提請', '審議']	桃園市
914	徐景文	工務	照案通過。	中壢區中山東路路面拓寬案。		['中壢區', '中山東路', '路面', '拓寬']	桃園市
915	彭俊豪	工務	照案通過。	中壢區中正路二段13號沿線側溝改善案、中壢區松義路增設路側溝案、中壢區新中北路469巷道路及路側溝排水改善案進度落後，建請市府追蹤進度，儘速施作。		['中壢區', '中正路', '二段', '13號', '沿線', '側溝', '改善案', '中壢區', '松義路', '增設', '路側溝', '中壢區', '新中北路', '469巷', '道路', '路側溝', '排水', '改善案', '進度', '落後', '建請', '市府', '追蹤', '進度', '施作']	桃園市
916	彭俊豪	工務	照案通過。	中壢區四號、五號倉庫歷史建築具有重要鐵道文化意義，除異地部分保留以\n外，也應考量原址保留之可行性，存留共同歷史記憶，提請審議。		['中壢區', '四號', '五號', '倉庫', '歷史', '建築', '具有', '重要', '鐵道', '文化', '意義', '異地', '保留', '\\n', '考量', '原址', '保留', '可行性', '存留', '共同', '歷史', '記憶', '提請', '審議']	桃園市
917	梁為超	警衛	照案通過。	中壢區交通事故多，建請增設交通分隊服務據點。		['中壢區', '交通', '事故', '建請', '增設', '交通', '分隊', '服務', '據點']	桃園市
918	彭俊豪	工務	照案通過。	中壢區洽溪六號橋上游旁（民溪三路側）護岸老舊致有護水、排水、交通安全問題，建請市府研議重做護岸、防汛道路拉順之可行性。		['中壢區', '洽溪', '六號橋', '上游', '民溪三路', '護岸', '老舊', '排水', '交通安全', '問題', '建請', '市府', '研議', '重做', '護岸', '防汛', '道路', '拉順', '可行性']	桃園市
919	劉曾玉春	工務	照案通過。	中壢區培英路487巷至中福路口，建議道路拓寬，提請審議。		['中壢區', '培英路', '487巷', '中福路', '建議', '道路', '拓寬', '提請', '審議']	桃園市
920	彭俊豪	工務	照案通過。	中壢區培英路周邊殯葬業林立，常有交通堵塞問題，建議新闢道路銜接新生\n路至羽昇館，紓解當地長期塞車之苦，提請審議。		['中壢區', '培英路', '周邊', '殯葬業', '林立', '交通', '堵塞', '問題', '建議', '道路', '銜接', '新生', '\\n路', '羽昇館', '紓解', '當地', '長期', '塞車', '提請', '審議']	桃園市
921	彭俊豪	警衛	照案通過。	中壢區新生路大圳路路口時有大貨車違規駛入大圳路情形，威脅其他用路人安全，建請設置科技執法系統予以取締。		['中壢區', '新生路', '大圳路', '路口', '時有', '貨車', '違規', '駛入', '大圳路', '情形', '威脅', '用路人', '安全', '建請', '設置', '科技', '執法', '系統', '取締']	桃園市
922	劉曾玉春	工務	照案通過。	中壢區新街溪永福橋到福德橋，順水左岸土堤改善工程。		['中壢區', '新街溪', '永福橋', '福德橋', '順水', '左岸', '土堤', '改善', '工程']	桃園市
923	劉曾玉春	工務	照案通過。	中壢區新街溪福州橋右岸人行步道延伸至永福公園。		['中壢區', '新街溪', '福州橋', '右岸', '人行', '步道', '延伸至', '永福', '公園']	桃園市
924	彭俊豪	工務	照案通過。	中壢區榮民南路電桿地下化一案，建請市府儘速完工，提請審議。		['中壢區', '榮民南路', '電桿', '地下化', '建請', '市府', '完工', '提請', '審議']	桃園市
925	彭俊豪	工務	照案通過。	中壢區龍和三街道路拓寬工程，尚有兩處尚未開通，建請市府儘速推動，完\n善交通路網建置，提請審議。		['中壢區', '龍和三街', '道路', '拓寬', '工程', '開通', '建請', '市府', '推動', '\\n善', '交通', '路網', '建置', '提請', '審議']	桃園市
926	吳嘉和	工務	照案通過。	中壢區龍岡路第三期拓寬工程，提請審議。		['中壢區', '龍岡路', '第三', '拓寬', '工程', '提請', '審議']	桃園市
927	吳嘉和	工務	照案通過。	中壢區龍慈路635巷及後寮一路326巷水利溝加蓋，提請審議。		['中壢區', '龍慈路', '635巷', '後寮一路', '326巷', '水利溝', '加蓋', '提請', '審議']	桃園市
928	鄭淑方	工務	照案通過。	五楊高速公路楊梅交流道規劃南下匝道專用便道之可行性評估計畫，提請審議。		['五楊', '高速', '公路', '楊梅', '交流道', '規劃', '南下', '匝道', '專用', '便道', '可行性', '評估', '計畫', '提請', '審議']	桃園市
929	游吾和	工務	照案通過。	五權里森林景觀工程、市民活動中心、長照中心工程、綠美化、舊營舍活化整建工程等，應儘速如期完工，提請審議。		['五權里', '森林', '景觀', '工程', '市民', '活動', '中心', '長照', '中心', '工程', '美化', '營舍', '活化', '整建', '工程', '完工', '提請', '審議']	桃園市
930	陳治文	教育	照案通過。	仁善國小校園軟、硬體設施過於老舊及施用空間不足，因應未來重劃區成長人口，應盡速規劃仁善國小軟、硬體的整體修繕及改良現有設備。		['仁善', '國小', '校園', '硬體', '設施', '過於', '老舊', '施用', '空間', '不足', '因應', '重劃區', '成長', '人口', '規劃', '仁善', '國小', '硬體', '整體', '修繕', '改良', '現有', '設備']	桃園市
931	李柏坊	教育	照案通過。	仁善國小教室老舊、教學空間不足案。		['仁善', '國小', '教室', '老舊', '教學', '空間', '不足']	桃園市
932	李柏坊	民政	照案通過。	公共托育名額嚴重不足，未來如何規劃擴大托育的需求與規模案，提請審議。		['公共', '托育', '名額', '嚴重', '不足', '規劃', '擴大', '托育', '需求', '規模', '提請', '審議']	桃園市
933	李柏坊	民政	照案通過。	公共托育名額嚴重不足，未來如何規劃擴大托育的需求與規模案，提請審議。		['公共', '托育', '名額', '嚴重', '不足', '規劃', '擴大', '托育', '需求', '規模', '提請', '審議']	桃園市
934	陳治文	民政	照案通過。	公保地解編已陸續進行都市計畫通盤檢討，後續請市府儘速辦理用地取得或還地於民，請說明。		['公保地', '解編', '進行', '都市', '計畫', '檢討', '後續', '市府', '辦理', '用地', '取得', '說明']	桃園市
935	陳萬得	工務	照案通過。	公園設置禁止打棒、壘球之告示，提請審議。		['公園', '設置', '禁止', '壘球', '告示', '提請', '審議']	桃園市
936	李柏坊	警衛	照案通過。	六都消防孜全評分案。		['六都', '消防孜', '評分案']	桃園市
937	李柏坊	教育	照案通過。	太武新村823紀念館進度案。		['太武', '新村', '823', '紀念館', '進度案']	桃園市
938	李柏坊	工務	照案通過。	月眉環境設施場所無自己可運用空間，請市府妥適規劃。		['月眉', '環境', '設施', '場所', '自己', '運用', '空間', '市府', '妥適', '規劃']	桃園市
939	黃家齊	工務	照案通過。	水情緊繃，請說明目前抗旱工作之調度、備援、再生水、造水等方案進行狀\n況，以及設置海水淡化廠可行性，提請審議。		['水情', '緊繃', '說明', '抗旱', '工作', '調度', '備援', '再生水', '造水', '方案', '進行', '\\n', '以及', '設置', '海水', '淡化', '可行性', '提請', '審議']	桃園市
940	陳萬得	民政	照案通過。	世界客家博覽會墊付款請依照研考會管制1,000萬元以上非工程計畫重大計\n畫進度，控管本案執行進度並向議會說明，提請審議。		['世界', '客家', '博覽會', '墊付款', '依照', '研考會', '管制', '1,000萬', '以上', '工程', '計畫', '重大', '\\n', '進度', '控管', '執行', '進度', '議會', '說明', '提請', '審議']	桃園市
941	李柏坊	建設	照案通過。	加入跨太帄洋夥伴協定(CPTPP)對國內農業發展的直接衝擊與因應方案，提請審議。		['加入', '太帄洋', '夥伴', '協定', 'CPTPP', '國內', '農業', '發展', '直接', '衝擊', '因應', '方案', '提請', '審議']	桃園市
942	李柏坊	民政	照案通過。	加速完成大溪區僑愛社區活動中心增設無障礙空間電梯案，提請審議。		['完成', '大溪區', '僑愛', '社區', '活動', '中心', '增設', '障礙', '空間', '電梯', '提請', '審議']	桃園市
943	李柏坊	民政	照案通過。	加速完成大溪區僑愛社區活動中心增設無障礙空間電梯案，提請審議。		['完成', '大溪區', '僑愛', '社區', '活動', '中心', '增設', '障礙', '空間', '電梯', '提請', '審議']	桃園市
944	李柏坊	民政	照案通過。	加速推動大溪行政園區辦理進度案，提請審議。		['推動', '大溪', '行政', '園區', '辦理', '進度案', '提請', '審議']	桃園市
945	李柏坊	民政	照案通過。	加速推動大溪行政園區辦理進度案，提請審議。		['推動', '大溪', '行政', '園區', '辦理', '進度案', '提請', '審議']	桃園市
946	李柏坊	民政	照案通過。	"加速推動大溪區員樹林三元三街傘儲庫營區活化興建市民活動中心案，提請
審議。"		['推動', '大溪區', '員樹林', '三元三街', '傘儲庫', '營區', '活化', '興建', '市民', '活動', '中心', '提請', '審議']	桃園市
947	李柏坊	民政	照案通過。	加速推動大溪區員樹林三元三街傘儲庫營區活化興建市民活動中心案，提請審議。		['推動', '大溪區', '員樹林', '三元三街', '傘儲庫', '營區', '活化', '興建', '市民', '活動', '中心', '提請', '審議']	桃園市
948	李柏坊	教育	照案通過。	加速推動成立北橫國家風景區案，提請審議。		['推動', '成立', '北橫', '國家', '風景區', '提請', '審議']	桃園市
949	李柏坊	教育	照案通過。	加速推動埔頂公園圖書館、親子館興建案，提請審議。		['推動', '埔頂', '公園', '圖書館', '親子館', '興建案', '提請', '審議']	桃園市
950	李柏坊	民政	照案通過。	加速推動桃園市立圖書館埔頂分館暨親子館興建案，提請審議。		['推動', '桃園', '市立', '圖書館', '埔頂', '分館', '親子館', '興建案', '提請', '審議']	桃園市
951	李柏坊	工務	照案通過。	加速推動落羽松公園建構案，提請審議。		['推動', '落羽松', '公園', '建構案', '提請', '審議']	桃園市
952	李柏坊	工務	照案通過。	加速推動落雨松公園建構案，提請審議。		['推動', '落雨松', '公園', '建構案', '提請', '審議']	桃園市
953	李柏坊	民政	照案通過。	加速推動薑母島對外聯絡道路工程案，提請審議。		['推動', '薑母島', '聯絡', '道路', '工程案', '提請', '審議']	桃園市
954	李柏坊	民政	照案通過。	"加速復興區林業用地變更辦理成為農牧用地，有效運用土地從事農業生產，
創造就業機會與經濟效益案，提請審議。"		['加速', '復興區', '林業', '用地', '變更', '辦理', '成為', '農牧', '用地', '有效', '運用', '土地', '從事', '農業', '生產', '創造', '就業', '機會', '經濟', '效益', '提請', '審議']	桃園市
955	李柏坊	民政	照案通過。	加速復興區林業用地變更辦理成為農牧用地，有效運用土地從事農業生產，創造尌業機會與經濟效益案，提請審議。		['加速', '復興區', '林業', '用地', '變更', '辦理', '成為', '農牧', '用地', '有效', '運用', '土地', '從事', '農業', '生產', '創造', '尌業', '機會', '經濟', '效益', '提請', '審議']	桃園市
956	游吾和	民政	照案通過。	台61橋靠近海邊農地，屬特定農業區，因海風鹽份高又艱困灌溉農作物不易生長，是否解編供民作其他使用。		['台61橋', '靠近', '海邊', '農地', '特定', '農業區', '海風', '鹽份', '艱困', '灌溉', '農作物', '不易', '生長', '解編', '民作', '使用']	桃園市
957	李柏坊	建設	照案通過。	台灣未來進口美國豬肉，建請市府研擬配套措施，以保護本市飼養豬隻農民影響乙案。		['台灣', '進口', '美國', '豬肉', '建請', '市府', '研擬', '配套', '措施', '保護', '飼養', '豬隻', '農民', '影響']	桃園市
958	徐其萬	工務	照案通過。	市內仍有多處舊式路燈尚未編釘列管與汰換成新式智能型路燈，請儘速編釘\n納管，以維護公共財產及提高照明功能，提請審議。		['舊式', '路燈', '編釘', '列管', '汰換成', '新式', '智能型', '路燈', '編釘', '\\n', '納管', '維護', '公共', '財產', '提高', '照明', '功能', '提請', '審議']	桃園市
959	陳治文	教育	照案通過。	市立帅兒園與社區協會或活動中弖共用情形如何及未來移出規劃為何？		['市立', '帅兒園', '社區', '協會', '活動', '共用', '情形', '如何', '移出', '規劃']	桃園市
960	郭蔡美英	民政	照案通過。	市地重劃於土地分配完畢後，所有權狀應儘速發放，以利所有權人持以辦理相關繼承或貸款，以減少民怨。		['市地', '重劃', '土地', '分配', '完畢', '所有權狀', '發放', '以利', '所有權人', '辦理', '相關', '繼承', '貸款', '減少', '民怨']	桃園市
961	李光達	工務	照案通過。	市每年公寓大廈修繕補助 ，針對規模為中、小型社區，建築屋齡2、30年相對較老者，申請書、表應研議從簡、從寬。		['公寓', '大廈', '修繕', '補助', '針對', '規模', '小型', '社區', '建築', '屋齡', '30', '相對', '申請書', '研議', '從簡', '從寬']	桃園市
962	陳治文	警衛	照案通過。	市府、警察局暫支警佐待遇（一線二星）人員人數？目前服勤規定及裝備領用為何？提請審議。		['市府', '警察局', '警佐', '待遇', '人員', '人數', '服勤', '規定', '裝備', '領用', '提請', '審議']	桃園市
963	陳治文	教育	照案通過。	市府已開放大溪民宿申請，目前申辦及正式營業情形如何？請說明。		['市府', '開放', '大溪', '民宿', '申請', '申辦', '正式', '營業', '情形', '如何', '說明']	桃園市
964	陳治文	民政	照案通過。	市府如何輔助本市遊民防疫工作？含物資（口罩、酒精等防疫物資）如何領取、配送？如有發燒情形如何管控及追蹤？		['市府', '輔助', '遊民', '防疫', '工作', '物資', '口罩', '酒精', '防疫', '物資', '領取', '配送', '發燒', '情形', '管控', '追蹤']	桃園市
965	王浩宇	建設	照案通過。	市府若收有亡故之犬貓遺體，應先掃描晶片核查飼主身分。		['市府', '收有', '亡故', '犬貓', '遺體', '掃描', '晶片', '核查', '飼主', '身分']	桃園市
966	陳治文	工務	照案通過。	市府針對大溪區埔頂路路面改善工程是否已擬定相關改善計畫及執行期程？請提出說明，提請審議。		['市府', '針對', '大溪區', '埔頂路', '路面', '改善', '工程', '擬定', '相關', '改善', '計畫', '執行', '期程', '提出', '說明', '提請', '審議']	桃園市
967	簡志偉	教育	照案通過。	市府推動北橫國家風景區未來應規劃原住民族共管機制。		['市府', '推動', '北橫', '國家', '風景區', '規劃', '原住民族', '共管', '機制']	桃園市
968	徐其萬	工務	照案通過。	市府推動無人駕駛電動巴士推展區域「大園南港客運園區」試車作業，何時執行？		['市府', '推動', '駕駛', '電動', '巴士', '推展', '區域', '大園', '南港', '客運', '園區', '作業', '執行']	桃園市
969	簡智翔	建設	照案通過。	市府預計於今年4月拆除永和市場現址大樓，許多民眾擔心市場內聚集的\n老鼠會往周圍民生住宅逃竄造成鼠患問題，建請桃園市政府成立專案工作\n小組並定期追蹤進度。		['市府', '預計', '拆除', '永和', '市場', '現址', '大樓', '民眾', '擔心', '市場', '聚集', '\\n', '老鼠', '周圍', '民生', '住宅', '逃竄', '造成', '鼠患', '問題', '建請', '桃園市', '政府', '成立', '專案', '工作', '\\n', '小組', '追蹤', '進度']	桃園市
970	陳治文	工務	照案通過。	市府積極推動埔頂水資源中弖建設，以改善埔頂重劃區生活污水，請問目前執行最新進度。		['市府', '積極', '推動', '埔頂', '資源', '中弖', '建設', '改善', '埔頂', '重劃區', '生活', '污水', '請問', '執行', '進度']	桃園市
971	黃敬平	工務	照案通過。	市政府應暫緩「南崁都市計畫捷運綠線G12、G13、G13A車站周邊土地開發案」，維持原都計內劃定之農業區。		['市政府', '暫緩', '南崁', '都市', '計畫', '捷運', '綠線', 'G12', 'G13', 'G13', '車站', '周邊', '土地', '開發案', '維持', '都計', '劃定', '農業區']	桃園市
972	舒翠玲	警衛	照案通過。	帄鎮區東勢里太帄西路65巷旁空地廢棄車違法堆放，建請撤銷其特定目的用地變更案，提請審議。		['帄鎮區', '東勢里', '太帄西路', '65巷', '空地', '廢棄車', '違法', '堆放', '建請', '撤銷', '特定', '目的', '用地', '變更案', '提請', '審議']	桃園市
973	舒翠玲	工務	照案通過。	帄鎮區廣興里忠孝路、廣帄街道路用地及廣興里集會所用地爭取開闢案。		['帄鎮區', '廣興里', '忠孝路', '廣帄街', '道路', '用地', '廣興里', '集會所', '用地', '爭取', '開闢案']	桃園市
974	劉仁照	工務	照案通過。	"平鎮復旦人行路橋拆除，支持與反對意見無法達成共識，請平鎮區公所給予
詳細說明，提請審議。"		['平鎮', '復旦', '人行路橋', '拆除', '支持', '反對', '意見', '達成', '共識', '平鎮', '區公所', '給予', '詳細', '說明', '提請', '審議']	桃園市
975	李柏坊	工務	照案通過。	打造大漢溪成為桃園最大都會公園。		['打造', '大漢溪', '成為', '桃園', '都會', '公園']	桃園市
976	陳治文	工務	照案通過。	未來捷運綠線G01站延伸是否能與埔頂轉運站共構？		['捷運', '綠線', 'G01站', '延伸', '埔頂', '轉運站', '共構']	桃園市
